Record_Number,LSN,Type,Type_ID,Length,Space_ID,Page_No,Table_ID,Group,Data_Preview,Data_Length
711,30363,MLOG_1BYTE,1,7,0,0,0,16,offset=4 value=0x7ffefbc6,25
712,30370,MLOG_1BYTE,1,7,0,0,0,16,offset=1 value=0x80010009,25
713,30377,MLOG_8BYTES,8,7,0,0,0,16,offset=1664 value=0x800780,26
714,30385,MLOG_8BYTES,8,7,0,0,0,16,offset=384 value=0x1800480,26
715,30394,MLOG_2BYTES,2,7,0,0,0,16,offset=513 value=0x1d010000,27
716,30401,MLOG_8BYTES,8,7,0,0,0,16,offset=88 value=0x3070000,25
717,30470,UNKNOWN_MLOG_23,23,69,0,0,0,16,offset=162 badlen=37888 hex=fbee811d001c5c0080e509000000000503c2000001151e5608000000000000010500c6fb...,156
718,30477,MLOG_2BYTES,2,7,0,0,0,16,offset=0 value=0x78081d01,25
719,30549,UNKNOWN_MLOG_7,7,69,0,0,0,16,offset=5891 badlen=225 hex=0094fbee811d001c5c0080e609000000000503c2000001151e7708000000000000010600c...,155
720,30556,MLOG_2BYTES,2,7,0,0,0,16,offset=513 value=0x1d010000,27
721,30563,MLOG_8BYTES,8,7,0,0,0,16,offset=152 value=0x3070000,26
722,30632,MLOG_UNDO_HDR_REUSE,24,69,0,0,0,16,offset=32 badlen=37888 hex=fbee811d001c5c0080e709000000000503c2000001151e9808000000000000010700c6fbf...,155
723,30639,MLOG_2BYTES,2,7,0,0,0,16,offset=0 value=0xb8081d01,25
724,30704,UNKNOWN_MLOG_7,7,62,0,0,0,16,offset=6147 badlen=95 hex=0094fbee811d001c5c0080e809000000000503c2000001151eb908000000000000010800c6...,140
725,30846,MLOG_INIT_FILE_PAGE,29,97,0,0,0,16,offset=7168 len=92 hex=80e909000000000503c2000001151eda08000000000000010900c6fbfe7f01010009000180088...,207
726,30854,MLOG_1BYTE,1,7,0,0,0,16,offset=7701 value=0x8fb,23
727,30865,MLOG_1BYTE,1,7,0,0,0,16,offset=10 value=0x7ffefbc6,26
728,30872,MLOG_1BYTE,1,7,0,0,0,16,offset=1 value=0x80010009,25
729,30879,MLOG_8BYTES,8,7,0,0,0,16,offset=1664 value=0x800780,26
730,30887,MLOG_8BYTES,8,7,0,0,0,16,offset=384 value=0x1800480,26
731,30896,MLOG_2BYTES,2,7,0,0,0,16,offset=513 value=0x1d010000,27
732,30906,MLOG_REC_INSERT_8027,9,313,0,0,0,16,"space_id=24 | page_no=0 | index_info=(n_fields=0,n_uniq=775) | record_data=(cursor_offset=7193,end_s...",313
733,31008,MLOG_INIT_FILE_PAGE,29,97,0,0,0,16,offset=7168 len=92 hex=80eb09000000000503c2000001151f1c08000000000000010b00c6fbfe7f01010009000180088...,207
734,31016,MLOG_1BYTE,1,7,0,0,0,16,offset=7957 value=0x83d,23
735,31027,MLOG_1BYTE,1,7,0,0,0,16,offset=12 value=0x7ffefbc6,26
736,31034,MLOG_1BYTE,1,7,0,0,0,16,offset=1 value=0x80010009,25
737,31041,MLOG_8BYTES,8,7,0,0,0,16,offset=1664 value=0x800780,26
738,31049,MLOG_8BYTES,8,7,0,0,0,16,offset=384 value=0x1800480,26
739,31058,MLOG_2BYTES,2,7,0,0,0,16,offset=513 value=0x1d010000,27
740,31068,MLOG_REC_INSERT_8027,9,313,0,0,0,16,"space_id=88 | page_no=0 | index_info=(n_fields=0,n_uniq=775) | record_data=(cursor_offset=39449,end_...",313
741,31170,MLOG_INIT_FILE_PAGE,29,97,0,0,0,16,offset=7168 len=92 hex=80ed09000000000503c2000001151f5e08000000000000010d00c6fbfe7f01010009000180088...,207
742,31178,MLOG_1BYTE,1,7,0,0,0,16,offset=7957 value=0x87f,23
743,31189,MLOG_1BYTE,1,7,0,0,0,16,offset=14 value=0x7ffefbc6,26
744,31196,MLOG_1BYTE,1,7,0,0,0,16,offset=1 value=0x80010009,25
745,31203,MLOG_8BYTES,8,7,0,0,0,16,offset=1664 value=0x800780,26
746,31211,MLOG_8BYTES,8,7,0,0,0,16,offset=384 value=0x1800480,26
747,31214,MLOG_2BYTES,2,1,0,0,0,16,,1
748,31215,MLOG_1BYTE,1,1,0,0,0,16,,1
749,31348,MLOG_INIT_FILE_PAGE,29,97,0,0,0,16,offset=7168 len=92 hex=80ef09000000000503c2000001151fa008000000000000010f00c6fbfe7f01010009000180088...,207
750,31356,MLOG_1BYTE,1,7,0,0,0,16,offset=7957 value=0x8c1,23
751,31367,MLOG_1BYTE,1,7,0,0,0,16,offset=17 value=0x7ffefbc6,26
752,31374,MLOG_1BYTE,1,7,0,0,0,16,offset=1 value=0x80010009,25
753,31381,MLOG_8BYTES,8,7,0,0,0,16,offset=1664 value=0x800780,26
754,31389,MLOG_8BYTES,8,7,0,0,0,16,offset=384 value=0x1800480,26
755,31398,MLOG_2BYTES,2,7,0,0,0,16,offset=513 value=0x1d010000,27
756,31510,MLOG_REC_INSERT_8027,9,1889,0,0,0,16,"space_id=1572864 | page_no=0 | index_info=(n_fields=775,n_uniq=39706,fields=[field_0(len=0,NULLABLE)...",1889
757,31518,MLOG_1BYTE,1,7,0,0,0,16,offset=8213 value=0x803,23
758,31529,MLOG_1BYTE,1,7,0,0,0,16,offset=19 value=0x7ffefbc6,26
759,31536,MLOG_1BYTE,1,7,0,0,0,16,offset=1 value=0x80010009,25
760,31543,MLOG_8BYTES,8,7,0,0,0,16,offset=1664 value=0x800780,26
761,31551,MLOG_8BYTES,8,7,0,0,0,16,offset=384 value=0x1800480,26
762,31560,MLOG_2BYTES,2,7,0,0,0,16,offset=513 value=0x1d010000,27
763,31629,MLOG_REC_CLUST_DELETE_MARK_8027,10,69,0,0,0,16,offset=24 badlen=0 hex=07031b19000094fbee811d001c5c0080f309000000000503c2000001152024080000000000000...,151
764,31636,MLOG_4BYTES,4,7,0,0,0,16,offset=384 value=0x102ff7f,26
765,31643,MLOG_2BYTES,2,7,0,0,0,16,offset=0 value=0x380a1d01,25
766,31715,UNKNOWN_MLOG_7,7,69,0,0,0,16,offset=6915 badlen=88 hex=0094fbee811d001c5c0080f409000000000503c200000115204508000000000000011600c6...,154
767,31722,MLOG_2BYTES,2,7,0,0,0,16,offset=513 value=0x1d010000,27
768,31728,MLOG_REC_CLUST_DELETE_MARK_8027,10,6,0,0,0,16,offset=88 badlen=0 hex=07,25
769,31850,MLOG_INIT_FILE_PAGE,29,97,0,0,0,16,offset=7168 len=92 hex=80f509000000000503c200000115206608000000000000011700c6fbfe7f01010009000180088...,207
770,31858,MLOG_1BYTE,1,7,0,0,0,16,offset=8213 value=0x887,23
771,31869,MLOG_1BYTE,1,7,0,0,0,16,offset=24 value=0x7ffefbc6,26
772,31876,MLOG_1BYTE,1,7,0,0,0,16,offset=1 value=0x80010009,25
773,31883,MLOG_8BYTES,8,7,0,0,0,16,offset=1664 value=0x800780,26
774,31891,MLOG_8BYTES,8,7,0,0,0,16,offset=384 value=0x1800480,26
775,31900,MLOG_2BYTES,2,7,0,0,0,16,offset=513 value=0x1d010000,27
776,31969,MLOG_REC_CLUST_DELETE_MARK_8027,10,69,0,0,0,16,offset=152 badlen=0 hex=07031c15000094fbee811d001c5c0080f709000000000503c20000011520a808000000000000...,152
777,31976,MLOG_4BYTES,4,7,0,0,0,16,offset=384 value=0x102ff7f,26
778,31983,MLOG_2BYTES,2,7,0,0,0,16,offset=0 value=0xb80a1d01,25
779,32075,UNKNOWN_MLOG_7,7,89,0,0,0,16,offset=7171 len=84 hex=0094fbee811d001c5c0080f809000000000503c20000011520c908000000000000011a00c6fbf...,191
780,32174,MLOG_INIT_FILE_PAGE,29,97,0,0,0,16,offset=7168 len=92 hex=80f909000000000503c20000011520ea08000000000000011b00c6fbfe7f01010009000180088...,207
781,32182,MLOG_1BYTE,1,7,0,0,0,16,offset=8469 value=0x80b,23
782,32193,MLOG_1BYTE,1,7,0,0,0,16,offset=28 value=0x7ffefbc6,26
783,32200,MLOG_1BYTE,1,7,0,0,0,16,offset=1 value=0x80010009,25
784,32207,MLOG_8BYTES,8,7,0,0,0,16,offset=1664 value=0x800780,26
785,32215,MLOG_8BYTES,8,7,0,0,0,16,offset=384 value=0x1800480,26
786,32224,MLOG_2BYTES,2,7,0,0,0,16,offset=513 value=0x1d010000,27
787,32240,MLOG_REC_SEC_DELETE_MARK,11,16,0,0,0,16,offset=24 badlen=0 hex=07031d11000094fbee811d,45
788,32297,MLOG_1BYTE,1,7,0,0,0,16,offset=1 value=0x80010009,25
789,32304,MLOG_8BYTES,8,7,0,0,0,16,offset=1664 value=0x800780,26
790,32312,MLOG_8BYTES,8,7,0,0,0,16,offset=384 value=0x1800480,26
791,32321,MLOG_2BYTES,2,7,0,0,0,16,offset=513 value=0x1d010000,27
792,32390,MLOG_REC_SEC_DELETE_MARK,11,69,0,0,0,16,offset=56 badlen=0 hex=07031d50000094fbee811d001c5c0080fc09000000000503c200000115214d080000000000000...,151
793,32397,MLOG_4BYTES,4,7,0,0,0,16,offset=384 value=0x102ff7f,26
794,32404,MLOG_2BYTES,2,7,0,0,0,16,offset=0 value=0x580b1d01,25
795,32555,UNKNOWN_MLOG_7,7,148,0,0,0,16,offset=7427 len=143 hex=0094fbee811d001c5c0080fd09000000000503c200000115216e08000000000000011f00c6fb...,310
796,32564,MLOG_2BYTES,2,7,0,0,0,16,offset=513 value=0x1d010000,27
797,32633,MLOG_REC_SEC_DELETE_MARK,11,69,0,0,0,16,offset=152 badlen=0 hex=07031e0d000094fbee811d001c5c0080ff09000000000503c20000011521b008000000000000...,152
798,32640,MLOG_4BYTES,4,7,0,0,0,16,offset=384 value=0x102ff7f,26
799,32647,MLOG_2BYTES,2,7,0,0,0,16,offset=0 value=0xb80b1d01,25
800,32731,UNKNOWN_MLOG_7,7,81,0,0,0,16,offset=7683 len=76 hex=0094fbee811d001c5c00810009000000000503c20000011521d108000000000000012200c6fbf...,175
801,32752,UNKNOWN_MLOG_7,7,21,0,0,0,16,offset=7683 badlen=139 hex=0094fbee811d001c5c00810109000000,59
802,32799,MLOG_1BYTE,1,7,0,0,0,16,offset=1 value=0x80010009,25
803,32806,MLOG_8BYTES,8,7,0,0,0,16,offset=1664 value=0x800780,26
804,32814,MLOG_8BYTES,8,7,0,0,0,16,offset=384 value=0x1800480,26
805,32823,MLOG_2BYTES,2,7,0,0,0,16,offset=513 value=0x1d010000,27
806,32892,MLOG_REC_SEC_DELETE_MARK,11,69,0,0,0,16,offset=248 badlen=0 hex=07031eca000094fbee811d001c5c00810209000000000503c200000115221308000000000000...,152
807,32899,MLOG_4BYTES,4,7,0,0,0,16,offset=384 value=0x102ff7f,26
808,32906,MLOG_2BYTES,2,7,0,0,0,16,offset=0 value=0x180c1d01,25
809,32923,UNKNOWN_MLOG_7,7,14,0,0,0,16,offset=7939 len=9 hex=0094fbee811d001c5c,40
810,32994,UNKNOWN_MLOG_3,3,69,0,0,0,16,offset=9 badlen=0 hex=000503c200000115223408000000000000012500c6fbfe7f010100090001800880068007800080...,150
811,33097,MLOG_INIT_FILE_PAGE,29,97,0,0,0,16,offset=7168 len=92 hex=810409000000000503c200000115225508000000000000012600c6fbfe7f01010009000180088...,207
812,33105,MLOG_1BYTE,1,7,0,0,0,16,offset=8725 value=0x876,23
813,33116,MLOG_1BYTE,1,7,0,0,0,16,offset=40 value=0x7ffefbc6,26
814,33123,MLOG_1BYTE,1,7,0,0,0,16,offset=1 value=0x80010009,25
815,33130,MLOG_8BYTES,8,7,0,0,0,16,offset=1664 value=0x800780,26
816,33138,MLOG_8BYTES,8,7,0,0,0,16,offset=384 value=0x1800480,26
817,33147,MLOG_2BYTES,2,7,0,0,0,16,offset=513 value=0x1d010000,27
818,33216,UNKNOWN_MLOG_12,12,69,0,0,0,16,offset=120 badlen=0 hex=07031fcb000094fbee811d001c5c00810609000000000503c200000115229708000000000000...,152
819,33223,MLOG_4BYTES,4,7,0,0,0,16,offset=384 value=0x102ff7f,26
820,33230,MLOG_2BYTES,2,7,0,0,0,16,offset=0 value=0x980c1d01,25
821,33248,UNKNOWN_MLOG_7,7,15,0,0,0,16,offset=8195 len=10 hex=0094fbee811d001c5c00,43
822,33264,UNKNOWN_MLOG_7,7,15,0,0,0,16,offset=9 badlen=0 hex=000503c20000011522b8,42
823,33301,MLOG_1BYTE,1,7,0,0,0,16,offset=1 value=0x80010009,25
824,33308,MLOG_8BYTES,8,7,0,0,0,16,offset=1664 value=0x800780,26
825,33316,MLOG_8BYTES,8,7,0,0,0,16,offset=384 value=0x1800480,26
826,33325,MLOG_2BYTES,2,7,0,0,0,16,offset=513 value=0x1d010000,27
827,33394,UNKNOWN_MLOG_12,12,69,0,0,0,16,offset=184 badlen=0 hex=07032049000094fbee811d001c5c00810809000000000503c20000011522d908000000000000...,152
828,33401,MLOG_4BYTES,4,7,0,0,0,16,offset=384 value=0x102ff7f,26
829,33408,MLOG_2BYTES,2,7,0,0,0,16,offset=0 value=0xd80c1d01,25
830,33552,UNKNOWN_MLOG_7,7,141,0,0,0,16,offset=8195 len=136 hex=0094fbee811d001c5c00810909000000000503c20000011522fa08000000000000012f00c6fb...,296
831,33559,MLOG_8BYTES,8,7,0,0,0,16,offset=384 value=0x1800480,26
832,33568,MLOG_2BYTES,2,7,0,0,0,16,offset=513 value=0x1d010000,27
833,33705,MLOG_REC_UPDATE_IN_PLACE_8027,13,137,24,102826759,0,16,space=24 page=102826759 hex=000094fbee811d001c5c00810b09000000000503c200000115233c080000000000000131...,284
834,33713,MLOG_8BYTES,8,7,0,0,0,16,offset=1664 value=0x800780,26
835,33721,MLOG_8BYTES,8,7,0,0,0,16,offset=384 value=0x1800480,26
836,33730,MLOG_2BYTES,2,7,0,0,0,16,offset=513 value=0x1d010000,27
837,33776,MLOG_REC_UPDATE_IN_PLACE_8027,13,46,88,2216755975,0,16,space=88 page=2216755975 hex=000094fbee811d001c5c00810d09000000000503c200000115237e08000000000000013...,103
838,33803,MLOG_1BYTE,1,7,0,0,0,16,offset=1 value=0x80010009,25
839,33810,MLOG_8BYTES,8,7,0,0,0,16,offset=1664 value=0x800780,26
840,33818,MLOG_8BYTES,8,7,0,0,0,16,offset=384 value=0x1800480,26
841,33827,MLOG_2BYTES,2,7,0,0,0,16,offset=513 value=0x1d010000,27
842,33964,MLOG_REC_UPDATE_IN_PLACE_8027,13,137,120,3273720583,0,16,space=120 page=3273720583 hex=000094fbee811d001c5c00810e09000000000503c200000115239f0800000000000001...,286
843,33972,MLOG_8BYTES,8,7,0,0,0,16,offset=1664 value=0x800780,26
844,33980,MLOG_8BYTES,8,7,0,0,0,16,offset=384 value=0x1800480,26
845,33989,MLOG_2BYTES,2,7,0,0,0,16,offset=513 value=0x1d010000,27
846,34126,MLOG_REC_UPDATE_IN_PLACE_8027,13,137,184,1092748039,0,16,space=184 page=1092748039 hex=000094fbee811d001c5c00811009000000000503c20000011523e10800000000000001...,286
847,34134,MLOG_8BYTES,8,7,0,0,0,16,offset=1664 value=0x800780,26
848,34142,MLOG_8BYTES,8,7,0,0,0,16,offset=384 value=0x1800480,26
849,34151,MLOG_2BYTES,2,7,0,0,0,16,offset=513 value=0x1d010000,27
850,34288,MLOG_REC_UPDATE_IN_PLACE_8027,13,137,248,3122791175,0,16,space=248 page=3122791175 hex=000094fbee811d001c5c00811209000000000503c20000011524230800000000000001...,286
851,34441,MLOG_INIT_FILE_PAGE,29,97,0,0,0,16,offset=7168 len=92 hex=811409000000000503c200000115246508000000000000013a00c6fbfe7f01010009000180088...,207
852,34449,MLOG_1BYTE,1,7,0,0,0,16,offset=9237 value=0x886,23
853,34460,MLOG_1BYTE,1,7,0,0,0,16,offset=59 value=0x7ffefbc6,26
854,34467,MLOG_1BYTE,1,7,0,0,0,16,offset=1 value=0x80010009,25
855,34474,MLOG_8BYTES,8,7,0,0,0,16,offset=1664 value=0x800780,26
856,34482,MLOG_8BYTES,8,7,0,0,0,16,offset=384 value=0x1800480,26
857,34491,MLOG_2BYTES,2,7,0,0,0,16,offset=513 value=0x1d010000,27
858,34628,MLOG_REC_DELETE_8027,14,137,120,3139633927,0,16,space=120 page=3139633927 hex=000094fbee811d001c5c00811609000000000503c20000011524a70800000000000001...,286
859,34636,MLOG_8BYTES,8,7,0,0,0,16,offset=1664 value=0x800780,26
860,34644,MLOG_8BYTES,8,7,0,0,0,16,offset=384 value=0x1800480,26
861,34653,MLOG_2BYTES,2,7,0,0,0,16,offset=513 value=0x1d010000,27
862,34790,MLOG_REC_DELETE_8027,14,137,184,1042547463,0,16,space=184 page=1042547463 hex=000094fbee811d001c5c00811809000000000503c20000011524e90800000000000001...,286
863,34798,MLOG_8BYTES,8,7,0,0,0,16,offset=1664 value=0x800780,26
864,34943,MLOG_INIT_FILE_PAGE,29,97,0,0,0,16,offset=7168 len=92 hex=811a09000000000503c200000115252b08000000000000014000c6fbfe7f01010009000180088...,207
865,34951,MLOG_1BYTE,1,7,0,0,0,16,offset=9493 value=0x84c,23
866,34962,MLOG_1BYTE,1,7,0,0,0,16,offset=65 value=0x7ffefbc6,26
867,34969,MLOG_1BYTE,1,7,0,0,0,16,offset=1 value=0x80010009,25
868,34976,MLOG_8BYTES,8,7,0,0,0,16,offset=1664 value=0x800780,26
869,34984,MLOG_8BYTES,8,7,0,0,0,16,offset=384 value=0x1800480,26
870,34993,MLOG_2BYTES,2,7,0,0,0,16,offset=513 value=0x1d010000,27
871,35062,MLOG_LIST_END_DELETE_8027,15,69,0,0,0,16,offset=56 badlen=0 hex=0703253a000094fbee811d001c5c00811c09000000000503c200000115256d080000000000000...,151
872,35069,MLOG_4BYTES,4,7,0,0,0,16,offset=384 value=0x102ff7f,26
873,35076,MLOG_2BYTES,2,7,0,0,0,16,offset=0 value=0x580f1d01,25
874,35205,UNKNOWN_MLOG_7,7,126,0,0,0,16,offset=9475 len=121 hex=0094fbee811d001c5c00811d09000000000503c200000115258e08000000000000014300c6fb...,266
875,35212,MLOG_1BYTE,1,7,0,0,0,16,offset=1 value=0x80010008,25
876,35219,MLOG_8BYTES,8,7,0,0,0,16,offset=1664 value=0x800780,26
877,35227,MLOG_8BYTES,8,7,0,0,0,16,offset=65535 value=0xff7f0480,29
878,35234,MLOG_2BYTES,2,7,0,0,0,16,offset=513 value=0x1d010000,27
879,35303,MLOG_LIST_END_DELETE_8027,15,69,0,0,0,16,offset=152 badlen=0 hex=07030080000094fbee811d001c5c00811f07000000000503c20000011525d008000000000000...,152
880,35310,MLOG_4BYTES,4,7,0,0,0,16,offset=65407 value=0x20102,26
881,35441,MLOG_INIT_FILE_PAGE,29,97,0,0,0,16,offset=7168 len=92 hex=812007000000000503c20000011525f108000000000000000400c6fbfe0c01010008000180088...,207
882,35454,MLOG_UNDO_ERASE_END,21,13,0,0,0,16,offset=4646 len=8 hex=0000000000000600,38
883,35526,UNKNOWN_MLOG_12,12,69,0,0,0,16,offset=257 badlen=2048 hex=000180088006800780008008ffff80047fff0201020000011d0ff80000000703014200009...,155
884,35600,UNKNOWN_MLOG_7,7,69,0,0,0,16,offset=50688 badlen=65275 hex=0c01010008000180088006800780008008ffff80047fff0201020000011d1018000000...,158
885,35669,MLOG_COMP_REC_INSERT_8027,38,69,0,0,0,16,offset=2132 badlen=0 hex=00000000000800c6fbfe0c01010008000180088006800780008008ffff80047fff020102000...,153
886,35741,UNKNOWN_MLOG_5,5,69,0,0,0,16,offset=49667 badlen=0 hex=0115267508000000000000000900c6fbfe0c01010008000180088006800780008008ffff80...,154
887,35810,MLOG_LSN,28,69,0,0,0,16,offset=92 badlen=9601 hex=07000000000503c200000115269608000000000000000a00c6fbfe0c010100080001800880...,154
888,35817,MLOG_2BYTES,2,7,0,0,0,16,offset=78 value=0xeefb9400,26
889,35824,MLOG_INIT_FILE_PAGE,29,6,0,0,0,16,offset=7168 badlen=92 hex=81,28
890,35937,UNKNOWN_MLOG_12,12,69,0,0,0,16,offset=257 badlen=2048 hex=000180088006800780008008ffff80047fff0201020000011d10980000000703028700009...,155
891,36011,UNKNOWN_MLOG_12,12,69,0,0,0,16,offset=50688 badlen=65275 hex=0c01010008000180088006800780008008ffff80047fff0201020000011d10b8000000...,158
892,36080,MLOG_COMP_REC_INSERT_8027,38,69,0,0,0,16,offset=2297 badlen=0 hex=00000000000d00c6fbfe0c01010008000180088006800780008008ffff80047fff020102000...,153
893,36152,UNKNOWN_MLOG_5,5,69,0,0,0,16,offset=49667 badlen=0 hex=0115271a08000000000000001000c6fbfe0c01010008000180088006800780008008ffff80...,154
894,36221,MLOG_LSN,28,69,0,0,0,16,offset=92 badlen=10881 hex=07000000000503c200000115273b08000000000000001200c6fbfe0c01010008000180088...,155
895,36290,UNKNOWN_MLOG_3,3,69,0,0,0,16,offset=120 badlen=37888 hex=fbee811d001c5c00812b07000000000503c200000115275c08000000000000001300c6fb...,156
896,36298,MLOG_1BYTE,1,7,0,0,0,16,offset=4381 value=0x38,22
897,36336,UNKNOWN_MLOG_7,7,38,0,0,0,16,offset=771 badlen=178 hex=0094fbee811d001c5c00812c07000000000503c200000115277d08000000000000,92
898,36427,UNKNOWN_MLOG_12,12,69,0,0,0,16,offset=257 badlen=2048 hex=000180088006800780008008ffff80047fff0201020000011d1158000000070303ed00009...,155
899,36501,MLOG_UNDO_HDR_REUSE,24,69,0,0,0,16,offset=50688 badlen=65275 hex=0c01010008000180088006800780008008ffff80047fff0201020000011d1178000000...,158
900,36570,MLOG_COMP_REC_CLUST_DELETE_MARK_8027,39,69,0,0,0,16,offset=2239 badlen=0 hex=00000000001900c6fbfe0c01010008000180088006800780008008ffff80047fff020102000...,153
901,36642,UNKNOWN_MLOG_5,5,69,0,0,0,16,offset=49667 badlen=0 hex=011527e008000000000000001a00c6fbfe0c01010008000180088006800780008008ffff80...,154
902,36711,MLOG_LSN,28,69,0,0,0,16,offset=92 badlen=12417 hex=07000000000503c200000115280108000000000000001c00c6fbfe0c01010008000180088...,155
903,36718,MLOG_4BYTES,4,7,0,0,0,16,offset=248 value=0xeefb9400,27
904,36816,MLOG_INIT_FILE_PAGE,29,97,0,0,0,16,offset=7168 len=92 hex=813107000000000503c200000115282208000000000000001e00c6fbfe0c01010008000180088...,207
905,36829,MLOG_UNDO_ERASE_END,21,13,0,0,0,16,offset=17192 len=8 hex=0000000000002000,39
906,36848,UNKNOWN_MLOG_12,12,16,0,0,0,16,offset=257 badlen=2048 hex=0001800880068007800080,49
907,36990,MLOG_INIT_FILE_PAGE,29,97,0,0,0,16,offset=7168 len=92 hex=813307000000000503c200000115286408000000000000002100c6fbfe0c01010008000180088...,207
908,37003,MLOG_UNDO_ERASE_END,21,13,0,0,0,16,offset=34088 len=8 hex=0000000000002300,39
909,37075,UNKNOWN_MLOG_12,12,69,0,0,0,16,offset=257 badlen=2048 hex=000180088006800780008008ffff80047fff0201020000011d1258000000070305fb00009...,155
910,37149,MLOG_COMP_REC_MIN_MARK,36,69,0,0,0,16,offset=50688 badlen=65275 hex=0c01010008000180088006800780008008ffff80047fff0201020000011d1278000000...,158
911,37218,MLOG_COMP_REC_SEC_DELETE_MARK,40,69,0,0,0,16,offset=2247 badlen=0 hex=00000000002500c6fbfe0c01010008000180088006800780008008ffff80047fff020102000...,153
912,37290,UNKNOWN_MLOG_5,5,69,0,0,0,16,offset=49667 badlen=0 hex=011528e808000000000000002600c6fbfe0c01010008000180088006800780008008ffff80...,154
913,37359,MLOG_LSN,28,69,0,0,0,16,offset=92 badlen=14465 hex=07000000000503c200000115290908000000000000002700c6fbfe0c01010008000180088...,155
914,37480,MLOG_INIT_FILE_PAGE,29,97,0,0,0,16,offset=7168 len=92 hex=813907000000000503c200000115292a08000000000000002800c6fbfe0c01010008000180088...,207
915,37493,MLOG_UNDO_ERASE_END,21,13,0,0,0,16,offset=19241 len=8 hex=0000000000002900,39
916,37565,UNKNOWN_MLOG_12,12,69,0,0,0,16,offset=257 badlen=2048 hex=000180088006800780008008ffff80047fff0201020000011d13180000000703077e00009...,155
917,37639,MLOG_ZIP_PAGE_COMPRESS,51,69,0,0,0,16,offset=50688 badlen=65275 hex=0c01010008000180088006800780008008ffff80047fff0201020000011d1338000000...,158
918,37708,MLOG_COMP_REC_UPDATE_IN_PLACE_8027,41,69,0,0,0,16,offset=2189 badlen=0 hex=00000000003600c6fbfe0c01010008000180088006800780008008ffff80047fff020102000...,153
919,37780,UNKNOWN_MLOG_5,5,69,0,0,0,16,offset=49667 badlen=0 hex=011529ae08000000000000003800c6fbfe0c01010008000180088006800780008008ffff80...,154
920,37849,MLOG_LSN,28,69,0,0,0,16,offset=92 badlen=16001 hex=07000000000503c20000011529cf08000000000000003900c6fbfe0c01010008000180088...,155
921,37856,MLOG_8BYTES,8,7,0,0,0,16,offset=122 value=0xeefb9400,27
922,37872,MLOG_INIT_FILE_PAGE,29,15,0,0,0,16,offset=7168 badlen=92 hex=813f07000000000503c2,46
923,37976,UNKNOWN_MLOG_12,12,69,0,0,0,16,offset=257 badlen=2048 hex=000180088006800780008008ffff80047fff0201020000011d13b8000000070308b700009...,155
924,38050,UNKNOWN_MLOG_60,60,69,0,0,0,16,offset=50688 badlen=65275 hex=0c01010008000180088006800780008008ffff80047fff0201020000011d13d8000000...,158
925,38119,MLOG_COMP_REC_DELETE_8027,42,69,0,0,0,16,offset=2098 badlen=0 hex=00000000003f00c6fbfe0c01010008000180088006800780008008ffff80047fff020102000...,153
926,38191,UNKNOWN_MLOG_5,5,69,0,0,0,16,offset=49667 badlen=0 hex=01152a5308000000000000005c00c6fbfe0c01010008000180088006800780008008ffff80...,154
927,38260,MLOG_LSN,28,69,0,0,0,16,offset=92 badlen=17281 hex=07000000000503c2000001152a7408000000000000005f00c6fbfe0c01010008000180088...,155
928,38343,MLOG_REC_INSERT_8027,9,1437,0,0,0,16,"space_id=13312 | page_no=0 | index_info=(n_fields=31636,instant_cols=true,n_instant_cols=33262,actua...",1437
929,38384,MLOG_INIT_FILE_PAGE,29,37,0,0,0,16,offset=7168 badlen=92 hex=814507000000000503c2000001152ab60800000000000000f800c6fbfe0c0101,90
930,38539,MLOG_INIT_FILE_PAGE,29,97,0,0,0,16,offset=7168 len=92 hex=814607000000000503c2000001152ad70800000000000000ff00c6fbfe0c01010008000180088...,207
931,38546,MLOG_2BYTES,2,7,0,0,0,16,offset=64260 value=0x320004ee,29
932,38616,MLOG_UNDO_ERASE_END,21,69,0,0,0,16,offset=64258 badlen=1262 hex=0036ab1a04fbee040038811502fbee04003cab1a04fbee81152b1afbff02fbee81152b1...,157
933,38623,MLOG_4BYTES,4,7,0,0,0,16,offset=18448 value=0x7000000,28
934,38630,MLOG_4BYTES,4,7,0,0,0,16,offset=64264 value=0x2b1581ee,29
935,38703,UNKNOWN_MLOG_7,7,69,0,0,0,16,offset=516 badlen=61179 hex=81152b08001f08fbef00006e000000011f08fbef81040ab2000000011e04fbef81040aba...,156
936,38712,MLOG_4BYTES,4,7,0,0,0,16,offset=51210 value=0xfb02fffb,29
937,38721,MLOG_4BYTES,4,7,0,0,0,16,offset=52234 value=0xeffb0400,29
938,38729,MLOG_4BYTES,4,7,0,0,0,16,offset=52746 value=0xeffb0400,29
939,38737,MLOG_4BYTES,4,7,0,0,0,16,offset=53770 value=0xfb02fffb,29
940,38746,MLOG_4BYTES,4,7,0,0,0,16,offset=54794 value=0xeffb0400,29
941,38754,MLOG_4BYTES,4,7,0,0,0,16,offset=55306 value=0xfb02fffb,29
942,38763,MLOG_4BYTES,4,7,0,0,0,16,offset=56330 value=0xeffb0400,29
943,38771,MLOG_4BYTES,4,7,0,0,0,16,offset=56842 value=0xeffb0400,29
944,38779,MLOG_4BYTES,4,7,0,0,0,16,offset=57866 value=0xfb02fffb,29
945,38788,MLOG_4BYTES,4,7,0,0,0,16,offset=58890 value=0xeffb0400,29
